,index,x,y,diameter,country,un_region,size,type,id,country_source,country_target,path
329,,1953.4399796454377,1988.2041344185168,,,Americas,,edge,6,Chile,China,9
330,,1963.2914643367567,1984.7538660918215,,,Americas,,edge,6,Chile,China,10
331,,1972.7222384432694,1981.2703662624258,,,Americas,,edge,6,Chile,China,11
332,,1981.758320278531,1977.7437367222212,,,Americas,,edge,6,Chile,China,12
333,,1990.4244117533283,1974.1653028265848,,,Americas,,edge,6,Chile,China,13
334,,1998.7438983756767,1970.5276134943776,,,Americas,,edge,6,Chile,China,14
335,,2006.7388492508244,1966.8244412079453,,,Americas,,edge,6,Chile,China,15
336,,2014.4300170812492,1963.0507820131177,,,Americas,,edge,6,Chile,China,16
337,,2021.8368381666605,1959.202855519211,,,Americas,,edge,6,Chile,China,17
338,,2028.977432403998,1955.2781048990244,,,Americas,,edge,6,Chile,China,18
339,,2035.8686032874334,1951.2751968888433,,,Americas,,edge,6,Chile,China,19
340,,2042.5258379083682,1947.194021788436,,,Americas,,edge,6,Chile,China,20
341,,2048.9633069554347,1943.0356934610575,,,Americas,,edge,6,Chile,China,21
342,,2055.1938647144975,1938.8025493334462,,,Americas,,edge,6,Chile,China,22
343,,2061.2290490686496,1934.4981503958247,,,Americas,,edge,6,Chile,China,23
344,,2067.0790814982165,1930.127281201901,,,Americas,,edge,6,Chile,China,24
345,,2072.752867080754,1925.6959498688677,,,Americas,,edge,6,Chile,China,25
346,,2078.2579944910503,1921.211388077403,,,Americas,,edge,6,Chile,China,26
347,,2083.6007360011213,1916.6820510716675,,,Americas,,edge,6,Chile,China,27
348,,2088.7860474802164,1912.1176176593087,,,Americas,,edge,6,Chile,China,28
349,,2093.8175683948157,1907.5289902114573,,,Americas,,edge,6,Chile,China,29
350,,2098.697621808628,1902.9282946627302,,,Americas,,edge,6,Chile,China,30
351,,2103.4272143825956,1898.3288805112268,,,Americas,,edge,6,Chile,China,31
352,,2108.00603637489,1893.7453208185332,,,Americas,,edge,6,Chile,China,32
353,,2112.4324616409135,1889.193412209719,,,Americas,,edge,6,Chile,China,33
354,,2116.703547633301,1884.6901748733392,,,Americas,,edge,6,Chile,China,34
355,,2120.815035401916,1880.253852561433,,,Americas,,edge,6,Chile,China,35
356,,2124.761349593854,1875.9039125895238,,,Americas,,edge,6,Chile,China,36
357,,2128.5355984534417,1871.6610458366213,,,Americas,,edge,6,Chile,China,37
358,,2132.129573822236,1867.547166745218,,,Americas,,edge,6,Chile,China,38
359,,2135.533751139025,1863.5854133212924,,,Americas,,edge,6,Chile,China,39
360,,2138.7372894398263,1859.8001471343073,,,Americas,,edge,6,Chile,China,40
361,,2141.728031357891,1856.2169533172091,,,Americas,,edge,6,Chile,China,41
362,,2144.4925031236985,1852.8626405664309,,,Americas,,edge,6,Chile,China,42
363,,2147.015914564961,1849.7652411418885,,,Americas,,edge,6,Chile,China,43
364,,2149.2821591066195,1846.954010866984,,,Americas,,edge,6,Chile,China,44
365,,2151.2738137708484,1844.459429128603,,,Americas,,edge,6,Chile,China,45
366,,2152.9721391770504,1842.3131988771165,,,Americas,,edge,6,Chile,China,46
367,,2154.357079541861,1840.5482466263793,,,Americas,,edge,6,Chile,China,47
368,,2155.4072626791453,1839.1987224537324,,,Americas,,edge,6,Chile,China,48
369,,2156.1,1838.3,,,Americas,,edge,6,Chile,China,49
370,,1127.0,2329.0,,,Europe,,edge,7,UK,Peru,0
371,,1127.9458789991188,2305.6435101575926,,,Europe,,edge,7,UK,Peru,1
372,,1128.9785522518468,2283.327326407277,,,Europe,,edge,7,UK,Peru,2
373,,1130.1316134242968,2261.977661084919,,,Europe,,edge,7,UK,Peru,3
374,,1131.436232369513,2241.52393468569,,,Europe,,edge,7,UK,Peru,4
375,,1132.9211551274711,2221.898775864076,,,Europe,,edge,7,UK,Peru,5
376,,1134.6127039250791,2203.0380214338707,,,Europe,,edge,7,UK,Peru,6
377,,1136.534777176177,2184.8807163681804,,,Europe,,edge,7,UK,Peru,7
378,,1138.7088494815346,2167.3691137994183,,,Europe,,edge,7,UK,Peru,8
379,,1141.1539716288557,2150.448675019311,,,Europe,,edge,7,UK,Peru,9
380,,1143.886770592775,2134.068069478895,,,Europe,,edge,7,UK,Peru,10
381,,1146.9214495348579,2118.1791747885136,,,Europe,,edge,7,UK,Peru,11
382,,1150.2697878036033,2102.7370767178254,,,Europe,,edge,7,UK,Peru,12
383,,1153.9411409344398,2087.700069195797,,,Europe,,edge,7,UK,Peru,13
384,,1157.9424406497294,2073.029654310704,,,Europe,,edge,7,UK,Peru,14
385,,1162.278194858765,2058.6905423101343,,,Europe,,edge,7,UK,Peru,15
386,,1166.95048765777,2044.6506516009838,,,Europe,,edge,7,UK,Peru,16
387,,1171.9589793299024,2030.881108749461,,,Europe,,edge,7,UK,Peru,17
388,,1177.3009063452491,2017.3562484810839,,,Europe,,edge,7,UK,Peru,18
389,,1182.9710813608312,2004.0536136806804,,,Europe,,edge,7,UK,Peru,19
390,,1188.9618932205983,1990.9539553923885,,,Europe,,edge,7,UK,Peru,20
391,,1195.263306955435,1978.0412328196583,,,Europe,,edge,7,UK,Peru,21
392,,1201.862863783156,1965.3026133252476,,,Europe,,edge,7,UK,Peru,22
393,,1208.7456811085067,1952.7284724312253,,,Europe,,edge,7,UK,Peru,23
394,,1215.894452523166,1940.3123938189715,,,Europe,,edge,7,UK,Peru,24
395,,1223.2894478057437,1928.0511693291753,,,Europe,,edge,7,UK,Peru,25
396,,1230.9085129217817,1915.9447989618375,,,Europe,,edge,7,UK,Peru,26
397,,1238.7270700237527,1903.9964908762677,,,Europe,,edge,7,UK,Peru,27
398,,1246.7181174510622,1892.212661391087,,,Europe,,edge,7,UK,Peru,28
399,,1254.852229730046,1880.602934984226,,,Europe,,edge,7,UK,Peru,29
400,,1263.0975575739735,1869.1801442929254,,,Europe,,edge,7,UK,Peru,30
401,,1271.4198278830438,1857.960330113737,,,Europe,,edge,7,UK,Peru,31
402,,1279.7823437443894,1846.9627414025222,,,Europe,,edge,7,UK,Peru,32
403,,1288.1459844320732,1836.2098352744529,,,Europe,,edge,7,UK,Peru,33
404,,1296.4692054070904,1825.7272770040113,,,Europe,,edge,7,UK,Peru,34
405,,1304.7080383173677,1815.5439400249895,,,Europe,,edge,7,UK,Peru,35
406,,1312.8160909977637,1805.691905930491,,,Europe,,edge,7,UK,Peru,36
407,,1320.7445474700687,1796.206464472928,,,Europe,,edge,7,UK,Peru,37
408,,1328.4421679430043,1787.1261135640243,,,Europe,,edge,7,UK,Peru,38
409,,1335.8552888122244,1778.492559274813,,,Europe,,edge,7,UK,Peru,39
410,,1342.9278226603137,1770.3507158356379,,,Europe,,edge,7,UK,Peru,40
411,,1349.6012582567896,1762.7487056361529,,,Europe,,edge,7,UK,Peru,41
412,,1355.8146605581007,1755.7378592253228,,,Europe,,edge,7,UK,Peru,42
413,,1361.5046707076272,1749.3727153114219,,,Europe,,edge,7,UK,Peru,43
414,,1366.605506035681,1743.711020762035,,,Europe,,edge,7,UK,Peru,44
415,,1371.048960059506,1738.8137306040574,,,Europe,,edge,7,UK,Peru,45
416,,1374.7644024832775,1734.7450080236943,,,Europe,,edge,7,UK,Peru,46
417,,1377.6787791981023,1731.5722243664611,,,Europe,,edge,7,UK,Peru,47
418,,1379.71661228202,1729.3659591371845,,,Europe,,edge,7,UK,Peru,48
419,,1380.8,1728.2,,,Europe,,edge,7,UK,Peru,49
420,,2181.8,355.68,,,Americas,,edge,8,USA,Canada,0
421,,2175.7713728713275,346.5664930810274,,,Americas,,edge,8,USA,Canada,1
422,,2169.7534135523492,337.80847565076397,,,Americas,,edge,8,USA,Canada,2
423,,2163.726695526871,329.3864164053538,,,Americas,,edge,8,USA,Canada,3
424,,2157.673311429137,321.2815723838516,,,Americas,,edge,8,USA,Canada,4
425,,2151.5768730438394,313.4759889682228,,,Americas,,edge,8,USA,Canada,5
426,,2145.4225113061148,305.9524998833437,,,Americas,,edge,8,USA,Canada,6
427,,2139.1968763015416,298.6947271970014,,,Americas,,edge,8,USA,Canada,7
428,,2132.8881372661435,291.6870813198929,,,Americas,,edge,8,USA,Canada,8
429,,2126.4859825863896,284.9147610056271,,,Americas,,edge,8,USA,Canada,9
430,,2119.9816197991913,278.3637533507228,,,Americas,,edge,8,USA,Canada,10
431,,2113.3677755919066,272.0208337946097,,,Americas,,edge,8,USA,Canada,11
432,,2106.638695802336,265.87356611962844,,,Americas,,edge,8,USA,Canada,12
433,,2099.790145418723,259.91030245102996,,,Americas,,edge,8,USA,Canada,13
434,,2092.8194085797586,254.12018325697628,,,Americas,,edge,8,USA,Canada,14
435,,2085.725288574576,248.49313734853996,,,Americas,,edge,8,USA,Canada,15
436,,2078.5081078427515,243.01988187970414,,,Americas,,edge,8,USA,Canada,16
437,,2071.1697079743085,237.69192234736295,,,Americas,,edge,8,USA,Canada,17
438,,2063.7134497097127,232.501552591321,,,Americas,,edge,8,USA,Canada,18
439,,2056.1442129398743,227.44185479429387,,,Americas,,edge,8,USA,Canada,19
440,,2048.468396706148,222.5066994819075,,,Americas,,edge,8,USA,Canada,20
441,,2040.6939192003329,217.6907455226988,,,Americas,,edge,8,USA,Canada,21
442,,2032.8302177646722,212.98944012811543,,,Americas,,edge,8,USA,Canada,22
443,,2024.8882488918525,208.39901885251544,,,Americas,,edge,8,USA,Canada,23
444,,2016.8804882250058,203.9165055931679,,,Americas,,edge,8,USA,Canada,24
445,,2008.8209305577068,199.53971259025244,,,Americas,,edge,8,USA,Canada,25
446,,2000.725089833977,195.2672404268595,,,Americas,,edge,8,USA,Canada,26
447,,1992.6099991482795,191.0984780289901,,,Americas,,edge,8,USA,Canada,27
448,,1984.4942107455227,187.03360266555603,,,Americas,,edge,8,USA,Canada,28
449,,1976.3977960210595,183.07357994837983,,,Americas,,edge,8,USA,Canada,29
450,,1968.3423455206866,179.22016383219477,,,Americas,,edge,8,USA,Canada,30
451,,1960.3509689406453,175.47589661464465,,,Americas,,edge,8,USA,Canada,31
452,,1952.4482951276202,171.84410893628421,,,Americas,,edge,8,USA,Canada,32
453,,1944.6604720787413,168.32891978057876,,,Americas,,edge,8,USA,Canada,33
454,,1937.0151669415823,164.9352364739043,,,Americas,,edge,8,USA,Canada,34
455,,1929.5415660141607,161.6687546855477,,,Americas,,edge,8,USA,Canada,35
456,,1922.270374744939,158.53595842770636,,,Americas,,edge,8,USA,Canada,36
457,,1915.2338177328238,155.54412005548846,,,Americas,,edge,8,USA,Canada,37
458,,1908.4656387271652,152.70130026691294,,,Americas,,edge,8,USA,Canada,38
459,,1902.0011006277582,150.01634810290938,,,Americas,,edge,8,USA,Canada,39
460,,1895.8769854848417,147.49890094731808,,,Americas,,edge,8,USA,Canada,40
461,,1890.131594499099,145.15938452689,,,Americas,,edge,8,USA,Canada,41
462,,1884.8047480216578,143.00901291128696,,,Americas,,edge,8,USA,Canada,42
463,,1879.9377855540895,141.05978851308137,,,Americas,,edge,8,USA,Canada,43
464,,1875.5735657484101,139.3245020877564,,,Americas,,edge,8,USA,Canada,44
465,,1871.75646640708,137.81673273370583,,,Americas,,edge,8,USA,Canada,45
466,,1868.532384483003,136.5508478922343,,,Americas,,edge,8,USA,Canada,46
467,,1865.9487360795283,135.54200334755703,,,Americas,,edge,8,USA,Canada,47
468,,1864.054456450448,134.80614322680003,,,Americas,,edge,8,USA,Canada,48
469,,1862.9,134.36,,,Americas,,edge,8,USA,Canada,49
470,,1673.6,1729.1,,,Americas,,edge,9,Peru,Chile,0
471,,1675.712248835649,1732.9282694927367,,,Americas,,edge,9,Peru,Chile,1
472,,1677.757256009357,1736.8094649407667,,,Americas,,edge,9,Peru,Chile,2
473,,1679.7381314289948,1740.749872770977,,,Americas,,edge,9,Peru,Chile,3
474,,1681.657855110697,1744.7550608425165,,,Americas,,edge,9,Peru,Chile,4
475,,1683.5192771788657,1748.8298784468016,,,Americas,,edge,9,Peru,Chile,5
476,,1685.3251178661671,1752.9784563075116,,,Americas,,edge,9,Peru,Chile,6
477,,1687.0779675135364,1757.2042065805917,,,Americas,,edge,9,Peru,Chile,7
478,,1688.7802865701697,1761.5098228542495,,,Americas,,edge,9,Peru,Chile,8
479,,1690.4344055935323,1765.8972801489592,,,Americas,,edge,9,Peru,Chile,9
480,,1692.0425252493537,1770.3678349174581,,,Americas,,edge,9,Peru,Chile,10
481,,1693.6067163116293,1774.9220250447495,,,Americas,,edge,9,Peru,Chile,11
482,,1695.128919662621,1779.5596698481002,,,Americas,,edge,9,Peru,Chile,12
483,,1696.6109462928555,1784.2798700770418,,,Americas,,edge,9,Peru,Chile,13
484,,1698.0544773011245,1789.0810079133694,,,Americas,,edge,9,Peru,Chile,14
485,,1699.461063894487,1793.960746971145,,,Americas,,edge,9,Peru,Chile,15
486,,1700.8321273882657,1798.9160322966918,,,Americas,,edge,9,Peru,Chile,16
487,,1702.1689592060509,1803.943090368601,,,Americas,,edge,9,Peru,Chile,17
488,,1703.4727208796974,1809.0374290977259,,,Americas,,edge,9,Peru,Chile,18
489,,1704.744444049326,1814.193837827186,,,Americas,,edge,9,Peru,Chile,19
490,,1705.9850304633235,1819.406387332364,,,Americas,,edge,9,Peru,Chile,20
491,,1707.195251978342,1824.6684298209077,,,Americas,,edge,9,Peru,Chile,21
492,,1708.3757505592994,1829.9725989327299,,,Americas,,edge,9,Peru,Chile,22
493,,1709.5270382793785,1835.3108097400068,,,Americas,,edge,9,Peru,Chile,23
494,,1710.649497320029,1840.6742587471797,,,Americas,,edge,9,Peru,Chile,24
495,,1711.743379970965,1846.0534238909547,,,Americas,,edge,9,Peru,Chile,25
496,,1712.8088086301675,1851.4380645403023,,,Americas,,edge,9,Peru,Chile,26
497,,1713.8457758038828,1856.8172214964575,,,Americas,,edge,9,Peru,Chile,27
498,,1714.8541441066222,1862.17921699292,,,Americas,,edge,9,Peru,Chile,28
499,,1715.8336462611633,1867.5116546954525,,,Americas,,edge,9,Peru,Chile,29
500,,1716.783885098549,1872.8014197020852,,,Americas,,edge,9,Peru,Chile,30
501,,1717.7043335580881,1878.0346785431102,,,Americas,,edge,9,Peru,Chile,31
502,,1718.594334687355,1883.1968791810855,,,Americas,,edge,9,Peru,Chile,32
503,,1719.4531016421904,1888.272751010833,,,Americas,,edge,9,Peru,Chile,33
504,,1720.279717686699,1893.246304859439,,,Americas,,edge,9,Peru,Chile,34
505,,1721.0731361932528,1898.1008329862557,,,Americas,,edge,9,Peru,Chile,35
506,,1721.8321806424888,1902.818909082898,,,Americas,,edge,9,Peru,Chile,36
507,,1722.5555446233097,1907.3823882732463,,,Americas,,edge,9,Peru,Chile,37
508,,1723.2417918328838,1911.7724071134458,,,Americas,,edge,9,Peru,Chile,38
509,,1723.889356076645,1915.9693835919054,,,Americas,,edge,9,Peru,Chile,39
510,,1724.4965412682936,1919.953017129299,,,Americas,,edge,9,Peru,Chile,40
511,,1725.0615214297945,1923.702288578565,,,Americas,,edge,9,Peru,Chile,41
512,,1725.5823406913787,1927.1954602249064,,,Americas,,edge,9,Peru,Chile,42
513,,1726.056913291543,1930.4100757857905,,,Americas,,edge,9,Peru,Chile,43
514,,1726.4830235770496,1933.3229604109492,,,Americas,,edge,9,Peru,Chile,44
515,,1726.8583260029272,1935.9102206823793,,,Americas,,edge,9,Peru,Chile,45
516,,1727.1803451324686,1938.1472446143414,,,Americas,,edge,9,Peru,Chile,46
517,,1727.4464756372336,1940.0087016533612,,,Americas,,edge,9,Peru,Chile,47
518,,1727.6539822970472,1941.4685426782294,,,Americas,,edge,9,Peru,Chile,48
519,,1727.8,1942.5,,,Americas,,edge,9,Peru,Chile,49
520,,1461.7,1371.0,,,Americas,,edge,10,Peru,Japan,0
521,,1453.7521067943194,1346.9499137958098,,,Americas,,edge,10,Peru,Japan,1
522,,1446.1163519954978,1324.0634165238312,,,Americas,,edge,10,Peru,Japan,2
523,,1438.762884443019,1302.278577303883,,,Americas,,edge,10,Peru,Japan,3
524,,1431.663344649711,1281.5356129656516,,,Americas,,edge,10,Peru,Japan,4
525,,1424.7908648017512,1261.776888048694,,,Americas,,edge,10,Peru,Japan,5
526,,1418.1200687586613,1242.9469148024364,,,Americas,,edge,10,Peru,Japan,6
527,,1411.6270720533114,1224.9923531861725,,,Americas,,edge,10,Peru,Japan,7
528,,1405.2894818919162,1207.8620108690657,,,Americas,,edge,10,Peru,Japan,8
529,,1399.0863971540389,1191.5068432301478,,,Americas,,edge,10,Peru,Japan,9
530,,1392.9984083925879,1175.8799533583203,,,Americas,,edge,10,Peru,Japan,10
531,,1387.007597833819,1160.9365920523533,,,Americas,,edge,10,Peru,Japan,11
532,,1381.0975393773344,1146.6341578208855,,,Americas,,edge,10,Peru,Japan,12
533,,1375.2532985960834,1132.932196882425,,,Americas,,edge,10,Peru,Japan,13
534,,1369.4614327363597,1119.7924031653479,,,Americas,,edge,10,Peru,Japan,14
535,,1363.7099907178065,1107.1786183079003,,,Americas,,edge,10,Peru,Japan,15
536,,1357.988513133411,1095.0568316581962,,,Americas,,edge,10,Peru,Japan,16
537,,1352.2880322495087,1083.3951802742197,,,Americas,,edge,10,Peru,Japan,17
538,,1346.6010720057814,1072.1639489238223,,,Americas,,edge,10,Peru,Japan,18
539,,1340.9216480152568,1061.3355700847262,,,Americas,,edge,10,Peru,Japan,19
540,,1335.2452675643094,1050.884623944521,,,Americas,,edge,10,Peru,Japan,20
541,,1329.568929612661,1040.787838400666,,,Americas,,edge,10,Peru,Japan,21
542,,1323.8911247933795,1031.0240890604898,,,Americas,,edge,10,Peru,Japan,22
543,,1318.2118354128788,1021.5743992411881,,,Americas,,edge,10,Peru,Japan,23
544,,1312.53253545092,1012.4219399698272,,,Americas,,edge,10,Peru,Japan,24
545,,1306.856190560611,1003.5520299833421,,,Americas,,edge,10,Peru,Japan,25
546,,1301.187258068405,994.952135728536,,,Americas,,edge,10,Peru,Japan,26
547,,1295.5316869741039,986.6118713620817,,,Americas,,edge,10,Peru,Japan,27
548,,1289.896917950854,978.5229987505206,,,Americas,,edge,10,Peru,Japan,28
549,,1284.2918833451495,970.6794274702631,,,Americas,,edge,10,Peru,Japan,29
550,,1278.7270071768305,963.0772148075885,,,Americas,,edge,10,Peru,Japan,30
551,,1273.2142051390847,955.7145657586445,,,Americas,,edge,10,Peru,Japan,31
552,,1267.766884598445,948.5918330294489,,,Americas,,edge,10,Peru,Japan,32
553,,1262.3999445947918,941.7115170358874,,,Americas,,edge,10,Peru,Japan,33
554,,1257.1297758413516,935.0782659037146,,,Americas,,edge,10,Peru,Japan,34
555,,1251.974260724698,928.6988754685549,,,Americas,,edge,10,Peru,Japan,35
556,,1246.9527733047507,922.5822892759004,,,Americas,,edge,10,Peru,Japan,36
557,,1242.086179314776,916.7395985811133,,,Americas,,edge,10,Peru,Japan,37
558,,1237.396836161387,911.1840423494236,,,Americas,,edge,10,Peru,Japan,38
559,,1232.9085929245434,905.9310072559314,,,Americas,,edge,10,Peru,Japan,39
560,,1228.6467903575513,900.9980276856045,,,Americas,,edge,10,Peru,Japan,40
561,,1224.6382608870626,896.4047857332803,,,Americas,,edge,10,Peru,Japan,41
562,,1220.911328613078,892.1731112036653,,,Americas,,edge,10,Peru,Japan,42
563,,1217.4958093089424,888.3269816113341,,,Americas,,edge,10,Peru,Japan,43
564,,1214.4230104213484,884.892522180731,,,Americas,,edge,10,Peru,Japan,44
565,,1211.7257310703353,881.8980058461689,,,Americas,,edge,10,Peru,Japan,45
566,,1209.4382620492886,879.3738532518296,,,Americas,,edge,10,Peru,Japan,46
567,,1207.59638582494,877.3526327517636,,,Americas,,edge,10,Peru,Japan,47
568,,1206.2373765373688,875.8690604098911,,,Americas,,edge,10,Peru,Japan,48
569,,1205.4,874.96,,,Americas,,edge,10,Peru,Japan,49
570,,1676.9,1421.4,,,Americas,,edge,11,Peru,USA,0
571,,1698.7636200625136,1399.0616538870988,,,Americas,,edge,11,Peru,USA,1
572,,1719.8656808621838,1377.479426519666,,,Americas,,edge,11,Peru,USA,2
573,,1740.2315912205818,1356.6237439436334,,,Americas,,edge,11,Peru,USA,3
574,,1759.8859922658219,1336.4661007726029,,,Americas,,edge,11,Peru,USA,4
575,,1778.8527574325637,1316.979060187854,,,Americas,,edge,11,Peru,USA,5
576,,1797.1549924620122,1298.1362539383408,,,Americas,,edge,11,Peru,USA,6
577,,1814.815035401916,1279.9123823406917,,,Americas,,edge,11,Peru,USA,7
578,,1831.854456606568,1262.2832142792092,,,Americas,,edge,11,Peru,USA,8
579,,1848.2940587368062,1245.2255872058724,,,Americas,,edge,11,Peru,USA,9
580,,1864.1538767600132,1228.717407140333,,,Americas,,edge,11,Peru,USA,10
581,,1879.4531779501142,1212.737648669919,,,Americas,,edge,11,Peru,USA,11
582,,1894.2104618875824,1197.2663549496328,,,Americas,,edge,11,Peru,USA,12
583,,1908.4434604594328,1182.2846377021515,,,Americas,,edge,11,Peru,USA,13
584,,1922.1691378592254,1167.774677217826,,,Americas,,edge,11,Peru,USA,14
585,,1935.403690587065,1153.7197223546837,,,Americas,,edge,11,Peru,USA,15
586,,1948.1625474496,1140.1040905384245,,,Americas,,edge,11,Peru,USA,16
587,,1960.4603695600251,1126.913167762426,,,Americas,,edge,11,Peru,USA,17
588,,1972.3110503380774,1114.133408587738,,,Americas,,edge,11,Peru,USA,18
589,,1983.727715510041,1101.7523361430863,,,Americas,,edge,11,Peru,USA,19
590,,1994.7227231087418,1089.758542124871,,,Americas,,edge,11,Peru,USA,20
591,,2005.307663473552,1078.1416867971675,,,Americas,,edge,11,Peru,USA,21
592,,2015.493359250389,1066.8924989917257,,,Americas,,edge,11,Peru,USA,22
593,,2025.289865391711,1056.0027761079698,,,Americas,,edge,11,Peru,USA,23
594,,2034.7064691565242,1045.465384112999,,,Americas,,edge,11,Peru,USA,24
595,,2043.7516901103786,1035.2742575415873,,,Americas,,edge,11,Peru,USA,25
596,,2052.4332801253677,1025.424399496184,,,Americas,,edge,11,Peru,USA,26
597,,2060.7582233801304,1015.911881646912,,,Americas,,edge,11,Peru,USA,27
598,,2068.73273635985,1006.7338442315702,,,Americas,,edge,11,Peru,USA,28
599,,2076.3622678562538,997.8884960556314,,,Americas,,edge,11,Peru,USA,29
600,,2083.651498967614,989.3751144922437,,,Americas,,edge,11,Peru,USA,30
601,,2090.604343098747,981.1940454822292,,,Americas,,edge,11,Peru,USA,31
602,,2097.223945961014,973.3467035340857,,,Americas,,edge,11,Peru,USA,32
603,,2103.512685572321,965.835571723985,,,Americas,,edge,11,Peru,USA,33
604,,2109.472172257117,958.664201695774,,,Americas,,edge,11,Peru,USA,34
605,,2115.1032486463973,951.8372136609746,,,Americas,,edge,11,Peru,USA,35
606,,2120.4059896777007,945.3602963987829,,,Americas,,edge,11,Peru,USA,36
607,,2125.379702595111,939.2402072560701,,,Americas,,edge,11,Peru,USA,37
608,,2130.022926949256,933.484772147382,,,Americas,,edge,11,Peru,USA,38
609,,2134.333434597309,928.1028855549395,,,Americas,,edge,11,Peru,USA,39
610,,2138.3082297029855,923.1045105286375,,,Americas,,edge,11,Peru,USA,40
611,,2141.943548736548,918.5006786860465,,,Americas,,edge,11,Peru,USA,41
612,,2145.234860474802,914.3034902124116,,,Americas,,edge,11,Peru,USA,42
613,,2148.176866001099,910.5261138606519,,,Americas,,edge,11,Peru,USA,43
614,,2150.7634987053325,907.1827869513622,,,Americas,,edge,11,Peru,USA,44
615,,2152.9879242839434,904.2888153728117,,,Americas,,edge,11,Peru,USA,45
616,,2154.8425407399145,901.860573580944,,,Americas,,edge,11,Peru,USA,46
617,,2156.3189783827747,899.9155045993781,,,Americas,,edge,11,Peru,USA,47
618,,2157.4080998285976,898.4721200194074,,,Americas,,edge,11,Peru,USA,48
619,,2158.1,897.55,,,Americas,,edge,11,Peru,USA,49
620,,1731.9,1635.0,,,Americas,,edge,12,Peru,China,0
621,,1749.9283261815976,1640.4132999560609,,,Americas,,edge,12,Peru,China,1
622,,1767.160504985341,1645.5928620259397,,,Americas,,edge,12,Peru,China,2
623,,1783.6386454796968,1650.551882710262,,,Americas,,edge,12,Peru,China,3
624,,1799.4033363337264,1655.3030539302224,,,Americas,,edge,12,Peru,China,4
625,,1814.493645817089,1659.8585630275875,,,Americas,,edge,12,Peru,China,5
626,,1828.9471218000413,1664.2300927646936,,,Americas,,edge,12,Peru,China,6
627,,1842.7997917534362,1668.4288213244483,,,Americas,,edge,12,Peru,China,7
628,,1856.0861627487232,1672.4654223103278,,,Americas,,edge,12,Peru,China,8
629,,1868.8392214579483,1676.350064746381,,,Americas,,edge,12,Peru,China,9
630,,1881.0904341537544,1680.0924130772246,,,Americas,,edge,12,Peru,China,10
631,,1892.8697467093828,1683.701627168049,,,Americas,,edge,12,Peru,China,11
632,,1904.2055845986704,1687.1863623046133,,,Americas,,edge,12,Peru,China,12
633,,1915.1248528960496,1690.5547691932472,,,Americas,,edge,12,Peru,China,13
634,,1925.6529362765516,1693.8144939608496,,,Americas,,edge,12,Peru,China,14
635,,1935.8136990158036,1696.9726781548925,,,Americas,,edge,12,Peru,China,15
636,,1945.6294849900285,1700.0359587434157,,,Americas,,edge,12,Peru,China,16
637,,1955.1211176760485,1703.0104681150312,,,Americas,,edge,12,Peru,China,17
638,,1964.3079001512801,1705.9018340789214,,,Americas,,edge,12,Peru,China,18
639,,1973.207615093739,1708.7151798648383,,,Americas,,edge,12,Peru,China,19
640,,1981.8365247820343,1711.4551241231047,,,Americas,,edge,12,Peru,China,20
641,,1990.2093710953766,1714.1257809246144,,,Americas,,edge,12,Peru,China,21
642,,1998.3393755135696,1716.730759760831,,,Americas,,edge,12,Peru,China,22
643,,2006.2382391170136,1719.2731655437888,,,Americas,,edge,12,Peru,China,23
644,,2013.9161425867087,1721.7555986060922,,,Americas,,edge,12,Peru,China,24
645,,2021.3817462042489,1724.1801547009165,,,Americas,,edge,12,Peru,China,25
646,,2028.6421898518263,1726.5484250020077,,,Americas,,edge,12,Peru,China,26
647,,2035.7030930122307,1728.8614961036817,,,Americas,,edge,12,Peru,China,27
648,,2042.5685547688463,1731.1199500208247,,,Americas,,edge,12,Peru,China,28
649,,2049.241153805656,1733.3238641888938,,,Americas,,edge,12,Peru,China,29
650,,2055.721948407239,1735.472811463917,,,Americas,,edge,12,Peru,China,30
651,,2062.010476458771,1737.5658601224914,,,Americas,,edge,12,Peru,China,31
652,,2068.104755446025,1739.6015738617864,,,Americas,,edge,12,Peru,China,32
653,,2074.00128245537,1741.57801179954,,,Americas,,edge,12,Peru,China,33
654,,2079.6950341737725,1743.4927284740616,,,Americas,,edge,12,Peru,China,34
655,,2085.179466888796,1745.3427738442315,,,Americas,,edge,12,Peru,China,35
656,,2090.4465164886,1747.1246932894994,,,Americas,,edge,12,Peru,China,36
657,,2095.4865984619414,1748.834527609886,,,Americas,,edge,12,Peru,China,37
658,,2100.2886078981737,1750.467813025983,,,Americas,,edge,12,Peru,China,38
659,,2104.839919487247,1752.0195811789513,,,Americas,,edge,12,Peru,China,39
660,,2109.126387519708,1753.4843591305234,,,Americas,,edge,12,Peru,China,40
661,,2113.132345886701,1754.8561693630013,,,Americas,,edge,12,Peru,China,41
662,,2116.840608079967,1756.1285297792588,,,Americas,,edge,12,Peru,China,42
663,,2120.2324671918423,1757.2944537027383,,,Americas,,edge,12,Peru,China,43
664,,2123.2876959152622,1758.3464498774547,,,Americas,,edge,12,Peru,China,44
665,,2125.9845465437575,1759.2765224679915,,,Americas,,edge,12,Peru,China,45
666,,2128.299750971456,1760.076171059504,,,Americas,,edge,12,Peru,China,46
667,,2130.2085206930815,1760.7363906577173,,,Americas,,edge,12,Peru,China,47
668,,2131.6845468039573,1761.2476716889273,,,Americas,,edge,12,Peru,China,48
669,,2132.7,1761.6,,,Americas,,edge,12,Peru,China,49
