,id,iso_code,country,size,un_region,x,y,type,country_source,country_target,path
352,6,,,,Americas,84.50290120959943,572.8730310551917,edge,Chile,China,32
353,6,,,,Americas,82.90810205590793,572.8670613278758,edge,Chile,China,33
354,6,,,,Americas,81.34917412413716,572.8453578848602,edge,Chile,China,34
355,6,,,,Americas,79.82603915035403,572.8092336526447,edge,Chile,China,35
356,6,,,,Americas,78.33891442427935,572.7600038474875,edge,Chile,China,36
357,6,,,,Americas,76.88831278928797,572.6989859754049,edge,Chile,China,37
358,6,,,,Americas,75.47504264240865,572.6274998321711,edge,Chile,China,38
359,6,,,,Americas,74.1002079343242,572.5468675033188,edge,Chile,China,39
360,6,,,,Americas,72.76520816937133,572.4584133641388,edge,Chile,China,40
361,6,,,,Americas,71.4717384055408,572.3634640796795,edge,Chile,China,41
362,6,,,,Americas,70.2217892544773,572.263348604748,edge,Chile,China,42
363,6,,,,Americas,69.01764688147952,572.1593981839096,edge,Chile,China,43
364,6,,,,Americas,67.86189300550012,572.0529463514872,edge,Chile,China,44
365,6,,,,Americas,66.7574048991457,571.9453289315625,edge,Chile,China,45
366,6,,,,Americas,65.70735538867692,571.8378840379746,edge,Chile,China,46
367,6,,,,Americas,64.71521285400833,571.7319520743213,edge,Chile,China,47
368,6,,,,Americas,63.784741228708505,571.6288757339585,edge,Chile,China,48
369,6,,,,Americas,62.92,571.53,edge,Chile,China,49
370,7,,,,Americas,221.2,548.67,edge,Chile,UK,0
371,7,,,,Americas,224.62106878971187,548.3644661524309,edge,Chile,UK,1
372,7,,,,Americas,227.90307875675146,548.0380148057147,edge,Chile,UK,2
373,7,,,,Americas,231.05790720963307,547.6847591373927,edge,Chile,UK,3
374,7,,,,Americas,234.09688516221118,547.2992342649816,edge,Chile,UK,4
375,7,,,,Americas,237.03079733368068,546.876397245976,edge,Chile,UK,5
376,7,,,,Americas,239.86988214857718,546.411627077847,edge,Chile,UK,6
377,7,,,,Americas,242.62383173677637,545.9007246980426,edge,Chile,UK,7
378,7,,,,Americas,245.30179193349431,545.3399129839867,edge,Chile,UK,8
379,7,,,,Americas,247.9123622792877,544.7258367530812,edge,Chile,UK,9
380,7,,,,Americas,250.46359602005336,544.0555627627042,edge,Chile,UK,10
381,7,,,,Americas,252.96300010702876,543.3265797102101,edge,Chile,UK,11
382,7,,,,Americas,255.41753519679162,542.536798232931,edge,Chile,UK,12
383,7,,,,Americas,257.8336156512601,541.6845509081753,edge,Chile,UK,13
384,7,,,,Americas,260.21710953769264,540.7685922532279,edge,Chile,UK,14
385,7,,,,Americas,262.57333862868825,539.7880987253508,edge,Chile,UK,15
386,7,,,,Americas,264.90707840218596,538.7426687217826,edge,Chile,UK,16
387,7,,,,Americas,267.22255804146585,537.6323225797388,edge,Chile,UK,17
388,7,,,,Americas,269.5234604351477,536.4575025764116,edge,Chile,UK,18
389,7,,,,Americas,271.81292217719226,535.2190729289701,edge,Chile,UK,19
390,7,,,,Americas,274.09353356690013,533.9183197945601,edge,Chile,UK,20
391,7,,,,Americas,276.36733860891286,532.5569512703038,edge,Chile,UK,21
392,7,,,,Americas,278.63583501321204,531.1370973933011,edge,Chile,UK,22
393,7,,,,Americas,280.8999741951197,529.6613101406275,edge,Chile,UK,23
394,7,,,,Americas,283.16016127529815,528.1325634293361,edge,Chile,UK,24
395,7,,,,Americas,285.41625507975033,526.5542531164563,edge,Chile,UK,25
396,7,,,,Americas,287.66756813981954,524.9301969989945,edge,Chile,UK,26
397,7,,,,Americas,289.91286669218937,523.2646348139338,edge,Chile,UK,27
398,7,,,,Americas,292.1503706788838,521.5622282382341,edge,Chile,UK,28
399,7,,,,Americas,294.37775374726726,519.8280608888322,edge,Chile,UK,29
400,7,,,,Americas,296.59214325004456,518.0676383226412,edge,Chile,UK,30
401,7,,,,Americas,298.7901202452609,516.2868880365515,edge,Chile,UK,31
402,7,,,,Americas,300.9677194963018,514.49215946743,edge,Chile,UK,32
403,7,,,,Americas,303.1204294718933,512.6902239921205,edge,Chile,UK,33
404,7,,,,Americas,305.2431923461018,510.8882749274433,edge,Chile,UK,34
405,7,,,,Americas,307.330403998334,509.0939275301958,edge,Chile,UK,35
406,7,,,,Americas,309.37591401333714,507.3152189971519,edge,Chile,UK,36
407,7,,,,Americas,311.3730256811987,505.5606084650624,edge,Chile,UK,37
408,7,,,,Americas,313.3144959973466,503.83897701065484,edge,Chile,UK,38
409,7,,,,Americas,315.19253566254935,502.15962765063364,edge,Chile,UK,39
410,7,,,,Americas,316.9988090829155,500.5322853416797,edge,Chile,UK,40
411,7,,,,Americas,318.7244343698941,498.96709698045083,edge,Chile,UK,41
412,7,,,,Americas,320.3599833402749,497.47463140358184,edge,Chile,UK,42
413,7,,,,Americas,321.89548151618766,496.065879387684,edge,Chile,UK,43
414,7,,,,Americas,323.32040812510263,494.75225364934545,edge,Chile,UK,44
415,7,,,,Americas,324.6236960998307,493.545588845131,edge,Chile,UK,45
416,7,,,,Americas,325.79373207852274,492.4581415715825,edge,Chile,UK,46
417,7,,,,Americas,326.8183564046703,491.5025903652181,edge,Chile,UK,47
418,7,,,,Americas,327.68486312710536,490.69203570253336,edge,Chile,UK,48
419,7,,,,Americas,328.38,490.04,edge,Chile,UK,49
420,8,,,,Americas,159.73,512.99,edge,Peru,USA,0
421,8,,,,Americas,159.0487490791095,521.4329604664584,edge,Peru,USA,1
422,8,,,,Americas,158.40323858707347,529.5717883253905,edge,Peru,USA,2
423,8,,,,Americas,157.79442437301827,537.418662966857,edge,Peru,USA,3
424,8,,,,Americas,157.22315425111813,544.9853753546741,edge,Peru,USA,4
425,8,,,,Americas,156.69016800059535,552.2833280264142,edge,Peru,USA,5
426,8,,,,Americas,156.19609736571996,559.3235350934056,edge,Peru,USA,6
427,8,,,,Americas,155.7414660558101,566.1166222407331,edge,Peru,USA,7
428,8,,,,Americas,155.32668974523142,572.6728267272366,edge,Peru,USA,8
429,8,,,,Americas,154.95207607339785,579.0019973855125,edge,Peru,USA,9
430,8,,,,Americas,154.61782464477085,585.1135946219132,edge,Peru,USA,10
431,8,,,,Americas,154.32402702886012,591.0166904165467,edge,Peru,USA,11
432,8,,,,Americas,154.07066676022293,596.7199683232776,edge,Peru,USA,12
433,8,,,,Americas,153.8576193384646,602.231723469726,edge,Peru,USA,13
434,8,,,,Americas,153.68465222823824,607.5598625572678,edge,Peru,USA,14
435,8,,,,Americas,153.55142485924497,612.7119038610355,edge,Peru,USA,15
436,8,,,,Americas,153.4574886262336,617.6949772299166,edge,Peru,USA,16
437,8,,,,Americas,153.40228688900106,622.5158240865557,edge,Peru,USA,17
438,8,,,,Americas,153.38515497239192,627.1807974273526,edge,Peru,USA,18
439,8,,,,Americas,153.40532016629888,631.6958618224637,edge,Peru,USA,19
440,8,,,,Americas,153.4619017256623,636.0665934158004,edge,Peru,USA,20
441,8,,,,Americas,153.5539108704706,640.298179925031,edge,Peru,USA,21
442,8,,,,Americas,153.68025078576,644.3954206415798,edge,Peru,USA,22
443,8,,,,Americas,153.8397166216145,648.3627264306261,edge,Peru,USA,23
444,8,,,,Americas,154.0309954931662,652.2041197311061,edge,Peru,USA,24
445,8,,,,Americas,154.2526664805949,655.9232345557114,edge,Peru,USA,25
446,8,,,,Americas,154.50320062912837,659.5233164908901,edge,Peru,USA,26
447,8,,,,Americas,154.78096094904228,663.0072226968458,edge,Peru,USA,27
448,8,,,,Americas,155.08420241566014,666.3774219075385,edge,Peru,USA,28
449,8,,,,Americas,155.41107196935332,669.6359944306837,edge,Peru,USA,29
450,8,,,,Americas,155.75960851554112,672.7846321477532,edge,Peru,USA,30
451,8,,,,Americas,156.12774292469072,675.8246385139747,edge,Peru,USA,31
452,8,,,,Americas,156.51329803231715,678.7569285583318,edge,Peru,USA,32
453,8,,,,Americas,156.9139886389834,681.5820288835644,edge,Peru,USA,33
454,8,,,,Americas,157.32742151030018,684.3000776661675,edge,Peru,USA,34
455,8,,,,Americas,157.7510953769263,686.9108246563932,edge,Peru,USA,35
456,8,,,,Americas,158.18240093456825,689.4136311782488,edge,Peru,USA,36
457,8,,,,Americas,158.61862084398055,691.8074701294979,edge,Peru,USA,37
458,8,,,,Americas,159.05692973096555,694.0909259816601,edge,Peru,USA,38
459,8,,,,Americas,159.49439418637348,696.2621947800106,edge,Peru,USA,39
460,8,,,,Americas,159.9279727661024,698.319084143581,edge,Peru,USA,40
461,8,,,,Americas,160.3545159910984,700.2590132651586,edge,Peru,USA,41
462,8,,,,Americas,160.77076634735528,702.079012911287,edge,Peru,USA,42
463,8,,,,Americas,161.17335828591482,703.7757254222652,edge,Peru,USA,43
464,8,,,,Americas,161.55881822286665,705.3454047121488,edge,Peru,USA,44
465,8,,,,Americas,161.92356453934838,706.783916268749,edge,Peru,USA,45
466,8,,,,Americas,162.2639075815453,708.086737153633,edge,Peru,USA,46
467,8,,,,Americas,162.57604966069079,709.2489560021239,edge,Peru,USA,47
468,8,,,,Americas,162.85608505306598,710.2652730233012,edge,Peru,USA,48
469,8,,,,Americas,163.1,711.13,edge,Peru,USA,49
470,9,,,,Americas,167.55,513.19,edge,Peru,Chile,0
471,9,,,,Americas,167.65628502007266,513.4606811804953,edge,Peru,Chile,1
472,9,,,,Americas,167.76454956034044,513.730732545668,edge,Peru,Chile,2
473,9,,,,Americas,167.87483635601652,514.0002408565362,edge,Peru,Chile,3
474,9,,,,Americas,167.98720167270304,514.2693112754456,edge,Peru,Chile,4
475,9,,,,Americas,168.10171530639133,514.538067366072,edge,Peru,Chile,5
476,9,,,,Americas,168.2184605834616,514.8066510934202,edge,Peru,Chile,6
477,9,,,,Americas,168.3375343606831,515.0752228238235,edge,Peru,Chile,7
478,9,,,,Americas,168.4590470252139,515.3439613249443,edge,Peru,Chile,8
479,9,,,,Americas,168.5831224946013,515.6130637657744,edge,Peru,Chile,9
480,9,,,,Americas,168.70989821678148,515.8827457166344,edge,Peru,Chile,10
481,9,,,,Americas,168.83952517007955,516.153241149174,edge,Peru,Chile,11
482,9,,,,Americas,168.97216786320985,516.4248024363719,edge,Peru,Chile,12
483,9,,,,Americas,169.10800433527538,516.697700352536,edge,Peru,Chile,13
484,9,,,,Americas,169.24722615576846,516.9722240733029,edge,Peru,Chile,14
485,9,,,,Americas,169.39003842457015,517.2486811756382,edge,Peru,Chile,15
486,9,,,,Americas,169.53665977195055,517.527397637837,edge,Peru,Chile,16
487,9,,,,Americas,169.68732235856885,517.8087178395231,edge,Peru,Chile,17
488,9,,,,Americas,169.84227187547322,518.0930045616492,edge,Peru,Chile,18
489,9,,,,Americas,170.00176754410083,518.3806389864976,edge,Peru,Chile,19
490,9,,,,Americas,170.1660821162777,518.6720206976788,edge,Peru,Chile,20
491,9,,,,Americas,170.33550187421903,518.9675676801332,edge,Peru,Chile,21
492,9,,,,Americas,170.51032663052897,519.2677163201298,edge,Peru,Chile,22
493,9,,,,Americas,170.6908697282005,519.5729214052661,edge,Peru,Chile,23
494,9,,,,Americas,170.8774580406158,519.8836561244699,edge,Peru,Chile,24
495,9,,,,Americas,171.07043197154593,520.2004120679968,edge,Peru,Chile,25
496,9,,,,Americas,171.270145455151,520.5236992274322,edge,Peru,Chile,26
497,9,,,,Americas,171.47696595598012,520.8540459956901,edge,Peru,Chile,27
498,9,,,,Americas,171.69127446897127,521.1919991670138,edge,Peru,Chile,28
499,9,,,,Americas,171.9134655194516,521.5381239369755,edge,Peru,Chile,29
500,9,,,,Americas,172.14394716313714,521.8930039024765,edge,Peru,Chile,30
501,9,,,,Americas,172.38314098613293,522.257241061747,edge,Peru,Chile,31
502,9,,,,Americas,172.63148210493304,522.6314558143465,edge,Peru,Chile,32
503,9,,,,Americas,172.8894191664205,523.0162869611631,edge,Peru,Chile,33
504,9,,,,Americas,173.15741434786736,523.4123917044144,edge,Peru,Chile,34
505,9,,,,Americas,173.43594335693462,523.8204456476468,edge,Peru,Chile,35
506,9,,,,Americas,173.7254954316723,524.2411427957356,edge,Peru,Chile,36
507,9,,,,Americas,174.02657334051946,524.6751955548856,edge,Peru,Chile,37
508,9,,,,Americas,174.33969338230406,525.1233347326299,edge,Peru,Chile,38
509,9,,,,Americas,174.66538538624317,525.5863095378314,edge,Peru,Chile,39
510,9,,,,Americas,175.00419271194272,526.0648875806814,edge,Peru,Chile,40
511,9,,,,Americas,175.3566722493977,526.5598548727007,edge,Peru,Chile,41
512,9,,,,Americas,175.7233944189921,527.072015826739,edge,Peru,Chile,42
513,9,,,,Americas,176.10494317149892,527.6021932569746,edge,Peru,Chile,43
514,9,,,,Americas,176.50191598808007,528.1512283789154,edge,Peru,Chile,44
515,9,,,,Americas,176.9149238802866,528.7199808093983,edge,Peru,Chile,45
516,9,,,,Americas,177.34459139005838,529.3093285665889,edge,Peru,Chile,46
517,9,,,,Americas,177.79155658972442,529.920168069982,edge,Peru,Chile,47
518,9,,,,Americas,178.25647108200263,530.5534141404014,edge,Peru,Chile,48
519,9,,,,Americas,178.74,531.21,edge,Peru,Chile,49
520,10,,,,Americas,120.68,491.37,edge,Peru,China,0
521,10,,,,Americas,117.87748022004574,493.45150302326124,edge,Peru,China,1
522,10,,,,Americas,115.18741529915775,495.4607015524039,edge,Peru,China,2
523,10,,,,Americas,112.60492739471843,497.40205368407345,edge,Peru,China,3
524,10,,,,Americas,110.12527868906493,499.27984803118096,edge,Peru,China,4
525,10,,,,Americas,107.74387138948943,501.0982037229039,edge,Peru,China,5
526,10,,,,Americas,105.45624772823902,502.8610704046853,edge,Peru,China,6
527,10,,,,Americas,103.25808996251565,504.57222823823423,edge,Peru,China,7
528,10,,,,Americas,101.14522037447608,506.2352879015252,edge,Peru,China,8
529,10,,,,Americas,99.11360127123208,507.85369058879917,edge,Peru,China,9
530,10,,,,Americas,97.1593349848503,509.43070801056274,edge,Peru,China,10
531,10,,,,Americas,95.27866387235221,510.9694423935881,edge,Peru,China,11
532,10,,,,Americas,93.46797031571427,512.472826480914,edge,Peru,China,12
533,10,,,,Americas,91.72377672186776,513.9436235318443,edge,Peru,China,13
534,10,,,,Americas,90.04274552269888,515.3844273219491,edge,Peru,China,14
535,10,,,,Americas,88.42167917504875,516.7976621430646,edge,Peru,China,15
536,10,,,,Americas,86.85752016071328,518.185582803292,edge,Peru,China,16
537,10,,,,Americas,85.34735098644343,519.5502746269993,edge,Peru,China,17
538,10,,,,Americas,83.88839418394494,520.8936534548201,edge,Peru,China,18
539,10,,,,Americas,82.47801230987852,522.2174656436537,edge,Peru,China,19
540,10,,,,Americas,81.1137079458597,523.5232880666653,edge,Peru,China,20
541,10,,,,Americas,79.79312369845896,524.812528113286,edge,Peru,China,21
542,10,,,,Americas,78.51404219920168,526.0864236892132,edge,Peru,China,22
543,10,,,,Americas,77.27438610456805,527.3460432164094,edge,Peru,China,23
544,10,,,,Americas,76.07221809599325,528.5922856331034,edge,Peru,China,24
545,10,,,,Americas,74.90574087986732,529.8258803937898,edge,Peru,China,25
546,10,,,,Americas,73.77329718753518,531.0473874692292,edge,Peru,China,26
547,10,,,,Americas,72.67336977529666,532.2571973464478,edge,Peru,China,27
548,10,,,,Americas,71.60458142440649,533.455531028738,edge,Peru,China,28
549,10,,,,Americas,70.5656949410743,534.6424400356577,edge,Peru,China,29
550,10,,,,Americas,69.55561315646456,535.8178064030311,edge,Peru,China,30
551,10,,,,Americas,68.5733789266967,536.9813426829477,edge,Peru,China,31
552,10,,,,Americas,67.61817513284501,538.1325919437635,edge,Peru,China,32
553,10,,,,Americas,66.6893246809387,539.2709277700999,edge,Peru,China,33
554,10,,,,Americas,65.78629050196182,540.3955542628444,edge,Peru,China,34
555,10,,,,Americas,64.9086755518534,541.5055060391503,edge,Peru,China,35
556,10,,,,Americas,64.05622281150728,542.5996482324367,edge,Peru,China,36
557,10,,,,Americas,63.22881528677226,543.6766764923889,edge,Peru,China,37
558,10,,,,Americas,62.426476008451985,544.7351169849575,edge,Peru,China,38
559,10,,,,Americas,61.64936803230503,545.7733263923594,edge,Peru,China,39
560,10,,,,Americas,60.89779443904483,546.7894919130773,edge,Peru,China,40
561,10,,,,Americas,60.172198334339726,547.7816312618596,edge,Peru,China,41
562,10,,,,Americas,59.473162848813004,548.7475926697209,edge,Peru,China,42
563,10,,,,Americas,58.80141113804275,549.6850548839413,edge,Peru,China,43
564,10,,,,Americas,58.15780638256204,550.5915271680669,edge,Peru,China,44
565,10,,,,Americas,57.543351787858775,551.4643493019099,edge,Peru,China,45
566,10,,,,Americas,56.959190584375776,552.3006915815481,edge,Peru,China,46
567,10,,,,Americas,56.406606027510755,553.097554819325,edge,Peru,China,47
568,10,,,,Americas,55.88702139761633,553.8517703438505,edge,Peru,China,48
569,10,,,,Americas,55.402,554.56,edge,Peru,China,49
570,11,,,,Americas,190.34,506.62,edge,Peru,Colombia,0
571,11,,,,Americas,191.89247597271788,509.084939398602,edge,Peru,Colombia,1
572,11,,,,Americas,193.42596937864806,511.445059668148,edge,Peru,Colombia,2
573,11,,,,Americas,194.94653658643205,513.7057265237778,edge,Peru,Colombia,3
574,11,,,,Americas,196.45985161673406,515.8721211261238,edge,Peru,Colombia,4
575,11,,,,Americas,197.9712061422415,517.9492400813141,edge,Peru,Colombia,5
576,11,,,,Americas,199.48550948766484,519.94189544097,edge,Peru,Colombia,6
577,11,,,,Americas,201.00728862973764,521.8547147022076,edge,Peru,Colombia,7
578,11,,,,Americas,202.5406881972162,523.6921408076361,edge,Peru,Colombia,8
579,11,,,,Americas,204.08947047088012,525.4584321453593,edge,Peru,Colombia,9
580,11,,,,Americas,205.65701538353187,527.1576625489761,edge,Peru,Colombia,10
581,11,,,,Americas,207.24632051999706,528.793721297578,edge,Peru,Colombia,11
582,11,,,,Americas,208.8600011171244,530.3703131157519,edge,Peru,Colombia,12
583,11,,,,Americas,210.50029006378534,531.8909581735779,edge,Peru,Colombia,13
584,11,,,,Americas,212.16903790087463,533.3589920866306,edge,Peru,Colombia,14
585,11,,,,Americas,213.86771282130994,534.7775659159789,edge,Peru,Colombia,15
586,11,,,,Americas,215.59740067003185,536.1496461681853,edge,Peru,Colombia,16
587,11,,,,Americas,217.35880494400416,537.478014795307,edge,Peru,Colombia,17
588,11,,,,Americas,219.15224679221365,538.7652691948949,edge,Peru,Colombia,18
589,11,,,,Americas,220.9776650156701,540.0138222099947,edge,Peru,Colombia,19
590,11,,,,Americas,222.83461606740624,541.2259021291453,edge,Peru,Colombia,20
591,11,,,,Americas,224.72227405247813,542.4035526863805,edge,Peru,Colombia,21
592,11,,,,Americas,226.6394307279644,543.548633061228,edge,Peru,Colombia,22
593,11,,,,Americas,228.58449550296706,544.6628178787091,edge,Peru,Colombia,23
594,11,,,,Americas,230.555495438611,545.7475972093399,edge,Peru,Colombia,24
595,11,,,,Americas,232.55007524804412,546.8042765691305,edge,Peru,Colombia,25
596,11,,,,Americas,234.56549729643746,547.8339769195849,edge,Peru,Colombia,26
597,11,,,,Americas,236.598641600985,548.8376346677014,edge,Peru,Colombia,27
598,11,,,,Americas,238.6460058309038,549.8160016659725,edge,Peru,Colombia,28
599,11,,,,Americas,240.7037053074339,550.7696452123846,edge,Peru,Colombia,29
600,11,,,,Americas,242.7674730038383,551.6989480504185,edge,Peru,Colombia,30
601,11,,,,Americas,244.83265954540323,552.6041083690486,edge,Peru,Colombia,31
602,11,,,,Americas,246.8942332094378,553.4851398027444,edge,Peru,Colombia,32
603,11,,,,Americas,248.9467799252741,554.3418714314683,edge,Peru,Colombia,33
604,11,,,,Americas,250.9845032742674,555.173947780678,edge,Peru,Colombia,34
605,11,,,,Americas,253.0012244897959,555.9808288213244,edge,Peru,Colombia,35
606,11,,,,Americas,254.99038245726086,556.7617899698532,edge,Peru,Colombia,36
607,11,,,,Americas,256.94503371408655,557.5159220882039,edge,Peru,Colombia,37
608,11,,,,Americas,258.8578524497203,558.2421314838101,edge,Peru,Colombia,38
609,11,,,,Americas,260.72113050563235,558.9391399095997,edge,Peru,Colombia,39
610,11,,,,Americas,262.52677737531616,559.6054845639945,edge,Peru,Colombia,40
611,11,,,,Americas,264.26632020428804,560.2395180909107,edge,Peru,Colombia,41
612,11,,,,Americas,265.9309037900875,560.8394085797585,edge,Peru,Colombia,42
613,11,,,,Americas,267.51129058227684,561.4031395654421,edge,Peru,Colombia,43
614,11,,,,Americas,268.99786068244157,561.92851002836,edge,Peru,Colombia,44
615,11,,,,Americas,270.3806118441903,562.413134394405,edge,Peru,Colombia,45
616,11,,,,Americas,271.64915947315444,562.8544425349635,edge,Peru,Colombia,46
617,11,,,,Americas,272.7927366269885,563.2496797669164,edge,Peru,Colombia,47
618,11,,,,Americas,273.8001940153702,563.5959068526389,edge,Peru,Colombia,48
619,11,,,,Americas,274.66,563.89,edge,Peru,Colombia,49
620,12,,,,Americas,165.42,406.02,edge,Peru,Netherlands,0
621,12,,,,Americas,165.5564137877439,401.672135230687,edge,Peru,Netherlands,1
622,12,,,,Americas,165.70041863023545,397.4578094508378,edge,Peru,Netherlands,2
623,12,,,,Americas,165.85327697521564,393.3720648553176,edge,Peru,Netherlands,3
624,12,,,,Americas,166.01616267760156,389.41010229841413,edge,Peru,Netherlands,4
625,12,,,,Americas,166.19016099948638,385.5672812938382,edge,Peru,Netherlands,5
626,12,,,,Americas,166.37626861013936,381.8391200147238,edge,Peru,Netherlands,6
627,12,,,,Americas,166.57539358600587,378.22129529362775,edge,Peru,Netherlands,7
628,12,,,,Americas,166.78835541070717,374.7096426225294,edge,Peru,Netherlands,8
629,12,,,,Americas,167.01588497504076,371.3001561528316,edge,Peru,Netherlands,9
630,12,,,,Americas,167.2586245769802,367.98898869536004,edge,Peru,Netherlands,10
631,12,,,,Americas,167.51712792167496,364.7724517203629,edge,Peru,Netherlands,11
632,12,,,,Americas,167.7918601214508,361.64701535751186,edge,Peru,Netherlands,12
633,12,,,,Americas,168.08319769580945,358.6093083959012,edge,Peru,Netherlands,13
634,12,,,,Americas,168.3914285714286,355.6561182840483,edge,Peru,Netherlands,14
635,12,,,,Americas,168.71675208216212,352.78439112989344,edge,Peru,Netherlands,15
636,12,,,,Americas,169.05927896903987,349.9912317007995,edge,Peru,Netherlands,16
637,12,,,,Americas,169.41903138026794,347.2739034235528,edge,Peru,Netherlands,17
638,12,,,,Americas,169.79594287122833,344.6298283843622,edge,Peru,Netherlands,18
639,12,,,,Americas,170.1898584044792,342.0565873288601,edge,Peru,Netherlands,19
640,12,,,,Americas,170.60053434975464,339.551919662101,edge,Peru,Netherlands,20
641,12,,,,Americas,171.02763848396498,337.113723448563,edge,Peru,Netherlands,21
642,12,,,,Americas,171.47074999119658,334.74005541214694,edge,Peru,Netherlands,22
643,12,,,,Americas,171.92935946271172,332.4291309361763,edge,Peru,Netherlands,23
644,12,,,,Americas,172.40286889694892,330.17932406339787,edge,Peru,Netherlands,24
645,12,,,,Americas,172.8905916995227,327.98916749598123,edge,Peru,Netherlands,25
646,12,,,,Americas,173.39175268322356,325.8573525955189,edge,Peru,Netherlands,26
647,12,,,,Americas,173.90548806801831,323.78272938302644,edge,Peru,Netherlands,27
648,12,,,,Americas,174.43084548104954,321.7643065389421,edge,Peru,Netherlands,28
649,12,,,,Americas,174.96678395663616,319.8012514031274,edge,Peru,Netherlands,29
650,12,,,,Americas,175.51217393627294,317.8928899748665,edge,Peru,Netherlands,30
651,12,,,,Americas,176.06579726863077,316.0387069128666,edge,Peru,Netherlands,31
652,12,,,,Americas,176.62634720955677,314.2383455352579,edge,Peru,Netherlands,32
653,12,,,,Americas,177.1924284220739,312.49160781959347,edge,Peru,Netherlands,33
654,12,,,,Americas,177.76255697638135,310.7984544028493,edge,Peru,Netherlands,34
655,12,,,,Americas,178.33516034985422,309.1590045814244,edge,Peru,Netherlands,35
656,12,,,,Americas,178.9085774270439,307.5735363111407,edge,Peru,Netherlands,36
657,12,,,,Americas,179.48105849967763,306.0424862072429,edge,Peru,Netherlands,37
658,12,,,,Americas,180.0507652666588,304.56644954439884,edge,Peru,Netherlands,38
659,12,,,,Americas,180.61577083406698,303.14618025669927,edge,Peru,Netherlands,39
660,12,,,,Americas,181.17405971515757,301.78259093765774,edge,Peru,Netherlands,40
661,12,,,,Americas,181.72352783036223,300.4767528402108,edge,Peru,Netherlands,41
662,12,,,,Americas,182.26198250728865,299.22989587671805,edge,Peru,Netherlands,42
663,12,,,,Americas,182.7871424807205,298.0434086189619,edge,Peru,Netherlands,43
664,12,,,,Americas,183.29663789261764,296.9188382981477,edge,Peru,Netherlands,44
665,12,,,,Americas,183.78801029211593,295.85789080490383,edge,Peru,Netherlands,45
666,12,,,,Americas,184.25871263552725,294.86243068928144,edge,Peru,Netherlands,46
667,12,,,,Americas,184.70610928633963,293.93448116075473,edge,Peru,Netherlands,47
668,12,,,,Americas,185.12747601521716,293.0762240882209,edge,Peru,Netherlands,48
669,12,,,,Americas,185.52,292.29,edge,Peru,Netherlands,49
670,13,,,,Americas,189.04,412.24,edge,Peru,Spain,0
671,13,,,,Americas,193.04728597916906,404.6893213313,edge,Peru,Spain,1
672,13,,,,Americas,196.89997510061488,397.4816983136104,edge,Peru,Spain,2
673,13,,,,Americas,200.61081353198492,390.6020408995905,edge,Peru,Spain,3
674,13,,,,Americas,204.19196159589896,384.03570075706006,edge,Peru,Spain,4
675,13,,,,Americas,207.65499376994973,377.7684712689995,edge,Peru,Spain,5
676,13,,,,Americas,211.01089868670223,371.78658753355063,edge,Peru,Spain,6
677,13,,,,Americas,214.2700791336943,366.07672636401503,edge,Peru,Spain,7
678,13,,,,Americas,217.44235205343603,360.6260062888555,edge,Peru,Spain,8
679,13,,,,Americas,220.53694854341023,355.42198755169517,edge,Peru,Spain,9
680,13,,,,Americas,223.5625138560724,350.4526721113183,edge,Peru,Spain,10
681,13,,,,Americas,226.52710739885032,345.70650364166937,edge,Peru,Spain,11
682,13,,,,Americas,229.43820273414462,341.172367531854,edge,Peru,Spain,12
683,13,,,,Americas,232.30268757932836,336.8395908861381,edge,Peru,Spain,13
684,13,,,,Americas,235.1268638067472,332.69794252394837,edge,Peru,Spain,14
685,13,,,,Americas,237.91644744371925,328.7376329798723,edge,Peru,Spain,15
686,13,,,,Americas,240.67656867253527,324.9493145036577,edge,Peru,Spain,16
687,13,,,,Americas,243.4117718304587,321.3240810602136,edge,Peru,Spain,17
688,13,,,,Americas,246.12601540972528,317.8534683296093,edge,Peru,Spain,18
689,13,,,,Americas,248.8226720575437,314.52945370707505,edge,Peru,Spain,19
690,13,,,,Americas,251.50452857609474,311.34445630300155,edge,Peru,Spain,20
691,13,,,,Americas,254.1737859225322,308.29133694294035,edge,Peru,Spain,21
692,13,,,,Americas,256.83205920898223,305.36339816760375,edge,Peru,Spain,22
693,13,,,,Americas,259.48037770254336,302.5543842328642,edge,Peru,Spain,23
694,13,,,,Americas,262.1191848252871,299.8584811097556,edge,Peru,Spain,24
695,13,,,,Americas,264.74833815425717,297.2703164844719,edge,Peru,Spain,25
696,13,,,,Americas,267.36710942147,294.7849597583681,edge,Peru,Spain,26
697,13,,,,Americas,269.9741845139147,292.39792204795964,edge,Peru,Spain,27
698,13,,,,Americas,272.56766347355267,290.105156184923,edge,Peru,Spain,28
699,13,,,,Americas,275.1450604973181,287.9030567160948,edge,Peru,Spain,29
700,13,,,,Americas,277.7033039371177,285.78845990347287,edge,Peru,Spain,30
701,13,,,,Americas,280.23873629983063,283.7586437242153,edge,Peru,Spain,31
702,13,,,,Americas,282.7471142473088,281.8113278706412,edge,Peru,Spain,32
703,13,,,,Americas,285.22360859637655,279.9446737502301,edge,Peru,Spain,33
704,13,,,,Americas,287.66280431883075,278.1572844856223,edge,Peru,Spain,34
705,13,,,,Americas,290.05870054144106,276.4482049146189,edge,Peru,Spain,35
706,13,,,,Americas,292.40471054594946,274.8169215901815,edge,Peru,Spain,36
